Village_List,Vilage_List_Description,Cell_List,Cell_List_Description,Sector_List,Sector_List_Description,District_List,District_List_Description,Province_List,Province_List_Description
OL01028045,Rusave,OL02010240,Muzingira,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028047,Rwakandari,OL02010240,Muzingira,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028049,Shyagashya,OL02010240,Muzingira,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028051,Umuyange,OL02010240,Muzingira,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028053,Nyagasozi,OL02010245,Nyagasozi,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028055,Nyamirindi,OL02010245,Nyagasozi,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028057,Nyamugari,OL02010245,Nyagasozi,OL03001975,Mutenderi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028059,Gasebeya,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028061,Gatare,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028063,Gisunzu,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028065,Kabeza,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028067,Kiyovu,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028069,Kumukiza,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028071,Munini I,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028073,Munini Ii,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028075,Nkenke,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028077,Rubumba,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028079,Rwesero,OL02010250,Bugera,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028081,Kabeza,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028083,Kamvumba,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028085,Kigaga,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028087,Murambi,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028089,Nyarugenge,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028091,Urusagara,OL02010255,Kinunga,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028093,Gikomero,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028095,Icyakabiri,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028097,Rugando,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028099,Ruhuha,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028101,Rukore,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028103,Rwamutabazi,OL02010260,Ndekwe,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028105,Bukiranzuki,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028107,Kabuye,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028109,Kaguruka,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028111,Kinanira,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028113,Nyakabingo,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028115,Rebero,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028117,Rubimba,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028119,Ruhama,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028121,Ryinteko,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028123,Tonero,OL02010265,Nyamagana,OL03001980,Remera,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028125,Dagaza,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028127,Gatare,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028129,Kabeza,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028131,Kanzenze,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028133,Kibande,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028135,Kibimba,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028137,Rugaragara,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028139,Rurama,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028141,Rwakimanzi,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028143,Rwavuguta,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028145,Sangano,OL02010270,Buliba,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028147,Agatare,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028149,Bweranka,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028151,Gahushyi,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028153,Gituku,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028155,Kagarama,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028157,Kibimba,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028159,Korandebe,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028161,Munezero,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028163,Nyamabuye,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028165,Rubagabaga,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028167,Rusenyi,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028169,Rwanyineka,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028171,Terimbere,OL02010275,Kibatsi,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028173,Amahoro,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028175,Cyamahehe,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028177,Gafunzo,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028179,Gatare,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028181,Isangano,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028183,Nyagataba,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028185,Rugenge,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028187,Terimbere,OL02010280,Nyaruvumu,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028189,Cyabayagara,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028191,Kabimba,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028193,Karuruma,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028195,Kibimba,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028197,Mirambi,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028199,Rugarama,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028201,Ruhama,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028203,Rwagakobe,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028205,Rwagishanga,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028207,Rwamukobwa,OL02010285,Nyinya,OL03001985,Rukira,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028209,Gitesanyi,OL02010290,Gituza,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028211,Gituza,OL02010290,Gituza,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028213,Mfune,OL02010290,Gituza,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028215,Ruyenzi,OL02010290,Gituza,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028217,Iyantende,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028219,Kigese,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028221,Mugwato,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028223,Ntovi,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028225,Rukumberi,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028227,Rwamibabi,OL02010295,Ntovi,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028229,Akabungo,OL02010300,Rubago,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028231,Kavumve,OL02010300,Rubago,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028233,Nyagakizi,OL02010300,Rubago,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028235,Nyagitabire,OL02010300,Rubago,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028237,Rubago,OL02010300,Rubago,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028239,Kagarama,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028241,Maswa I,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028243,Maswa Ii,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028245,Rugenda I,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028247,Rugenda Ii,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028249,Ruyenzi I,OL02010305,Rubona,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028251,Bare,OL02010310,Rwintashya,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028253,Karokora,OL02010310,Rwintashya,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028255,Rwimpongo I,OL02010310,Rwintashya,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028257,Rwimpongo Ii,OL02010310,Rwintashya,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028259,Shyembe,OL02010310,Rwintashya,OL03001990,Rukumberi,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028261,Kuwimana,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028263,Mukibimba,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028265,Rwanyamuhinda,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028267,Umurambi,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028269,Rugazi,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028271,Uruyenzi,OL02010315,Akagarama,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
OL01028273,Agatonero,OL02010320,Muhurire,OL03001995,Rurenge,OL04000145,Ngoma,OL05000025,Iburasirazuba
